title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,sin_stock,page
Zapallo en cubos 500 g,Minuto Verde,1570.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa vegana 100 g,Not Burger,0.0,1089.0,1299.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de vacuno bacon 100 g,Receta Del Abuelo,959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de Vacuno Grill Receta del Abuelo 100 g,Receta Del Abuelo,959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de pollo 100 g,Receta Del Abuelo,959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Crocante de Pollo Super Pollo 100 g,Super Pollo,619.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Choclo en granos 500 g,Frutos Del Maipo,0.0,1590.0,1959.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Rebozado de pollo 100 g,Sadia,519.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Suprema de Pollo Jamón y Queso Receta del Abuelo 120 g,Receta Del Abuelo,979.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Choclo 500 g,Minuto Verde,1959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de vacuno congelada 100 g,Cuisine & Co,819.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Churrasco de vacuno 90 g,King,899.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa americana 100 g,Receta Del Abuelo,959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Pechuga de Pollo Apanada Receta del Abuelo 120 g,Receta Del Abuelo,979.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de vacuno 100 g,La Crianza,1059.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de soya 100 g,Mister Veggie,799.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Churrasco de vacuno congelado 120 g,Cuisine & Co,1560.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de vacuno 90 g,Super Beef,0.0,529.0,649.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Nuggets de pollo 1 kg,Super Pollo,5190.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Nuggets de pollo Ready 1 kg,Cuisine & Co,4899.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Sofrito apio tomate 150 g,Frutos Del Maipo,749.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Nugget popcorn pollo mantequilla 300 g,Super Pollo,1769.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Empanada raviolera queso 552 g,Cuisine & Co,3190.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Pollo apanado 100 g,PF,589.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa de vacuno light 100 g,La Crianza,1059.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Salteado Chapsui Wok bolsa 500 g,Frutos Del Maipo,0.0,1990.0,2319.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Mix de Pimentones 150 g,Frutos Del Maipo,899.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Hamburguesa vegana de garbanzos 100 g,Minuto Verde,0.0,719.0,849.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,1
Ensalada rusa congelada 500 g,Cuisine & Co,1550.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Poroto verde corte francés 350 g,Minuto Verde,1690.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa vacuno 90 g,San Jorge,0.0,549.0,689.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Papas Pre fritas 1 kg,Minuto Verde,4590.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Croqueta de verduras 90 g,La Crianza,659.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Pasta de choclo 1 kg,Minuto Verde,3990.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa vacuno congelada 1 kg,Cuisine & Co,8490.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Escalopa Kayser Vacuno Jamón y Queso Receta del Abuelo 120 g,Receta Del Abuelo,979.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Nuggets de pollo congelado bolsa 400 g,Super Pollo,0.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,0,2
Hamburguesa vegana de lentejas 100 g,Minuto Verde,0.0,719.0,849.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Choclo tierno 400 g,La Crianza,1990.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Mega Mini Frambuesa Multipack 5x60ml,Mega,0.0,3722.0,4379.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Nuggets de pollo 400 g,La Crianza,3090.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Pop corn pollo 300 g,Super Pollo,1690.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa de soya champiñón tomate Mr. Veggie 100 g,Mister Veggie,599.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesas vacuno caja 10 un. 1 kg,La Crianza,9659.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Mix berries congelado 400 g,Cuisine & Co,3559.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa de vacuno congelada 185 g,Cuisine & Co,1429.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
"Tutitos de pollo Super Pollo, bolsa 500 g",Super Pollo,2990.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Savory Chocolate Suizo Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Chocolito Mini Multipack 10x50ml,Savory,0.0,3144.0,3699.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Nugget Crocante Sadia 300 g,Sadia,2090.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Churrascos de Vacuno Receta del Abuelo 120 g,Receta Del Abuelo,1759.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa vegana de porotos 100 g,Minuto Verde,0.0,719.0,849.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Savory Brick Trisabor Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Choclo en trozos 350 g,Frutos Del Maipo,1619.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Savory Vainilla Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Ensalada Primavera bolsa 500 g,Frutos Del Maipo,0.0,1590.0,1959.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Porotos granados 500 g,Frutos Del Maipo,2959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Papas Duquesas 1 kg,Minuto Verde,4790.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Savory Pasas al Ron Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Arvejas 500 g,Frutos Del Maipo,0.0,1590.0,1959.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Frutilla congelada 500 g,Cuisine & Co,2668.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa de pollo 100 g,La Crianza,1129.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Savory Chirimoya Alegre Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa de soya 100 g,La Crianza,0.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,0,2
Anillos de cebolla tempura 400 g,Cuisine & Co,1990.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Nuggets de Pollo Receta del Abuelo 1 kg,Receta Del Abuelo,7090.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Choclo trozo 680 g,Minuto Verde,3990.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Helado Savory Tres Leches Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,2
Hamburguesa de vacuno tocino 100 g,La Crianza,1059.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Barra de fruta frambuesa 8 x 55 g c/u,Guallarauco,4549.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Arándanos congelado 400 g,Cuisine & Co,3059.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado Sahne Nuss Paleta Mini Multipack 5x60ml,Sahne Nuss,0.0,3722.0,4379.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado Centella 3 sabores Multipack 21x52g,Savory,0.0,3188.0,3750.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Hamburguesa de vacuno grill de 100 g,La Crianza,979.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Frambuesa congelada 400 g,Cuisine & Co,4759.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
"Helado Chamonix Menta Chips Chocolate y Crema 2,5L",Chamonix,0.0,3390.0,4099.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado Danky Mini Nogatonga Multipack 5x80ml,Savory,0.0,3722.0,4379.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Salteado Thai Wok bolsa 500 g,Frutos Del Maipo,0.0,1990.0,2319.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Hamburguesa americana 185 g,Receta Del Abuelo,1659.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Nuggets Plan Based 300 g,La Crianza,3259.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Nugget de verdura 400 g,La Crianza,3199.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Primavera de verduras bolsa 500 g,Minuto Verde,1959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado Crocanty Mini Multipack 400ml (8x50ml),Savory,0.0,3170.0,3729.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Bombón helado chomp frambuesa a la crema 225 ml,Savory,3119.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Espinaca congelada 500 g,Cuisine & Co,1750.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Lomitos fiesta 90 g,Super Cerdo,859.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado Savory Chocolate Suizo y Frutos del bosque 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Frutos del Bosque 400 g,Minuto Verde,3290.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado cookies and cream 792 g,Cuisine & Co,0.0,4790.0,5549.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Arvejas 500 g,Minuto Verde,1959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Waffle estilo casero 350 g,Zole,3890.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Cebolla Picada Minuto Verde 250 g,Minuto Verde,1199.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Hamburguesas vacuno light caja 10 un. 1 kg,La Crianza,9659.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Hielo campana 2 kg,Cuisine & Co,1329.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Hamburguesa de pavo 100 g,La Crianza,1059.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado fudge brownie 780 g,Cuisine & Co,0.0,4790.0,5549.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
"Helado Chamonix 3 Chocolates Chips 2,5L",Chamonix,0.0,3390.0,4099.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Hamburguesa de vacuno Mastodonte 185 g,La Crianza,1859.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Barra de fruta lúcuma manjar 6 x 60 g c/u,Guallarauco,3829.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado lúcuma con capas cobertura de chocolate 1 L,Viennetta Bresler,0.0,3093.0,3639.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado Frugelé Trisabor frambuesa limón manzana 1 L,Bresler,0.0,2117.0,2490.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Churrascos de asiento 720 g,Cuisine & Co,9979.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
"Pulpa de Maracuyá Sabor Peruano Bolsa 500 g, Congelado",Sabor Peruano,3309.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Not Burger Chicken 100 g,Not Chicken,1299.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Empanadas napolitanas 432 g,Cuisine & Co,0.0,4790.0,4959.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Mango congelado 500 g,Cuisine & Co,3359.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Barra de fruta frambuesa 6 x 60 g c/u,Guallarauco,3829.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Ensalada jardinera congelado 500 g,Minuto Verde,1959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,3
Helado La Cremería Brownie 1L,Savory,4819.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado Savory Lúcuma Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
"Helado Chamonix Chocolate 3 leches Manjar 2,5L",Chamonix,0.0,3390.0,4099.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado swirl caramel 836 g,Cuisine & Co,0.0,4790.0,5549.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado Kriko mini 6 un. 50 ml c/u,Savory,0.0,3119.0,3669.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Hamburguesa de Vacuno King 185 g,King,1329.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Papas Duquesas 1 kg,Frutos Del Maipo,4159.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado 0% azúcar vainilla 1 L,San Francisco De Loncomilla,5049.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Barra de fruta naranja frutilla 8 x 55 g c/u,Guallarauco,4549.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Bombón Helado Savory Pura Fruta Frambuesa Chocolate amargo 225ml,Savory,3250.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Bombón Helado Sahne Nuss Chocolate 225ml,Sahne Nuss,3429.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Hamburguesa vacuno 900 g,San Jorge,6390.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Filetitos de pollo 400 g,La Crianza,4490.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado bresler pote cassata 2.4l,Bresler,0.0,4359.0,5449.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Hamburguesa americana de vacuno 120 g,La Crianza,1329.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Hamburguesa de pollo 150 g,La Crianza,1299.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado lúcuma manjar 1 L,San Francisco De Loncomilla,5399.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Postre helado cappuccino 1 L,Viennetta Bresler,0.0,3093.0,3639.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado vainilla 1 L,Bresler,2999.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Postre helado vainilla chocolate 1 L,Viennetta Bresler,0.0,3093.0,3639.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Hamburguesa de vacuno light 150 g,La Crianza,1340.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado Savory Piña Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado 0% azúcar chocolate 1 L,San Francisco De Loncomilla,5049.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Ensalada Jardinera 500 g,Frutos Del Maipo,1959.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Barra de fruta mango 6 x 60 g c/u,Guallarauco,3829.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Hel multipack 0% azúcar choco vainilla 5 un. 70 g,San Francisco De Loncomilla,4669.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado menta con choco chips 1.42 L,Turkey Hill,5399.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Piña congelada 500 g,Cuisine & Co,3159.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Habas tiernas 400 g,La Crianza,2259.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado Savory Selva negra Cassata 1L,Savory,0.0,2190.0,2979.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Porotos verdes 350 g,Frutos Del Maipo,0.0,1350.0,1629.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado Sahne Nuss Cono Mini Multipack 5x80ml,Savory,0.0,3722.0,4379.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado La Cremería Papayas a la Crema 1L,Savory,4819.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Empanadas de pino 432 g,Cuisine & Co,0.0,4790.0,4959.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
"Helado Chamonix Manjar Lúcuma y Crema Chips 2,5L",Chamonix,0.0,3390.0,4099.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Arrollado napolitano jamón queso 400 g,Alimentos Shen,3399.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado mini almendras 5 un. 60 ml c/u,Magnum,0.0,3829.0,4669.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado vegetal chocolate avellana 296 g,Not Ice Cream,0.0,4180.0,0.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Tortilla de verdura 110 g,La Crianza,1059.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Helado de agua de frambuesa 1 L,San Francisco De Loncomilla,2949.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,4
Arvejas tiernas 400 g,La Crianza,2059.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Hamburguesa Plant based 100 g,La Crianza,1190.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado chocolate 1 L,Bresler,2999.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado Sahne Nuss 900ml,Sahne Nuss,4819.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Postre Helado Sahne Nuss 1L,Sahne Nuss,3689.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Arrollado primavera de cerdo 400 g,Alimentos Shen,3499.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado Frugelé frutos rojos 1 L,Bresler,0.0,2117.0,2490.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Pulpa de Mango doypack 335 g,Minuto Verde,2619.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado La Cremería Brownie Frambuesa 1L,Savory,4819.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Habas 500 g,Minuto Verde,2079.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado de agua de arándano 1 L,San Francisco De Loncomilla,2949.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado Kit Kat Paleta Multipack 5x55ml,Savory,0.0,3722.0,4379.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Mix smoothie Minuto Verde red antioxidante 500 g,Minuto Verde,3729.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Papas prefritas 1 Kg,Frutos Del Maipo,4159.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Postre helado chocolate y vainilla con almendras caramelizadas 1 L,Carte Dor,0.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,0,5
Helado vegetal cookies & cream 284 g,Not Ice Cream,0.0,4180.0,0.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Hielo whisky bolsa 2 kg,Rock,1439.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado Trisabor chocolate lúcuma y manjar 2.4 L,Bresler,0.0,4359.0,5449.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado de agua de limón 1 L,San Francisco De Loncomilla,2949.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Vegan Crispy 120 g,Receta Del Abuelo,1190.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado de frambuesas a la crema 1 L,San Francisco De Loncomilla,5399.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado tres leches 1 L,Savory,4819.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Barra de fruta tropical 360 g,Guallarauco,3829.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado vegetal cheesecake 298 g,Not Ice Cream,0.0,4180.0,0.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Barra de fruta chirimoya 6 x 60 g c/u,Guallarauco,3829.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Chicken Fingers Rebozados Sadia 480 g,Sadia,3990.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Hamburguesa de vacuno 150 g,La Crianza,1519.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado de tronco de castaña 1 L,San Francisco De Loncomilla,5399.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Postre helado chocolate blanco frambuesa 900 ml,Magnum,0.0,4279.0,5349.0,1,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Postre helado Charlot frambuesa 1 L,Savory,3239.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado banana split 1.42 L,Turkey Hill,5399.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
Helado tres leches 1 L,San Francisco De Loncomilla,5399.0,0.0,0.0,0,supermercados,congelados,2022-07-16 22:11:26.364649,1 un,1,5
